country,lau,cases,datetime
IE,Leitrim,2120,2020-05-13T00:00:00
IE,Carlow,3213,2020-05-13T00:00:00
IE,Sligo,3596,2020-05-13T00:00:00
IE,Waterford,4718,2020-05-13T00:00:00
IE,Roscommon,4785,2020-05-13T00:00:00
IE,Wexford,4951,2020-05-13T00:00:00
IE,Longford,5183,2020-05-13T00:00:00
IE,Laois,6703,2020-05-13T00:00:00
IE,Clare,7620,2020-05-13T00:00:00
IE,Kilkenny,8271,2020-05-13T00:00:00
IE,Offaly,8956,2020-05-13T00:00:00
IE,Kerry,10308,2020-05-13T00:00:00
IE,Monaghan,10684,2020-05-13T00:00:00
IE,Galway,12236,2020-05-13T00:00:00
IE,Tipperary,13954,2020-05-13T00:00:00
IE,Mayo,14311,2020-05-13T00:00:00
IE,Donegal,14541,2020-05-13T00:00:00
IE,Westmeath,16116,2020-05-13T00:00:00
IE,Limerick,16845,2020-05-13T00:00:00
IE,Cavan,18609,2020-05-13T00:00:00
IE,Louth,18729,2020-05-13T00:00:00
IE,Wicklow,18832,2020-05-13T00:00:00
IE,Meath,20848,2020-05-13T00:00:00
IE,Kildare,34574,2020-05-13T00:00:00
IE,Cork,40259,2020-05-13T00:00:00
IE,Dublin,325093,2020-05-13T00:00:00
